"","Age","WorkClass","Education","MaritalStatus","Occupation","RelationshipToFamily","Race","Sex","Hours-Per-Week","Label"
"1000",39," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," >50K"
"6443",55," Private"," HS-grad"," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",30," >50K"
"14327",48," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," Black"," Male",40," >50K"
"24907",38," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," >50K"
"2104",43," Self-emp-inc"," Some-college"," Married-civ-spouse"," Sales"," Husband"," White"," Male",55," >50K"
"21513",32," Private"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male",60," >50K"
"26243",79," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male",20," >50K"
"24515",30," Private"," Prof-school"," Divorced"," Prof-specialty"," Not-in-family"," White"," Male",50," >50K"
"19754",33," Private"," Bachelors"," Never-married"," Prof-specialty"," Not-in-family"," Black"," Male",50," >50K"
"24537",46," Private"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male",55," >50K"
"13467",42," Self-emp-not-inc"," Doctorate"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," >50K"
"28262",45," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",50," >50K"
"21867",35," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",60," >50K"
"27518",34," Private"," Some-college"," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",45," >50K"
"7157",36," Private"," HS-grad"," Never-married"," Sales"," Unmarried"," White"," Male",60," >50K"
"6907",50," Private"," HS-grad"," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",40," >50K"
"32533",34," Private"," Doctorate"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",60," >50K"
"10066",71," Private"," Prof-school"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",12," >50K"
"15071",48," Private"," Bachelors"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",35," >50K"
"6649",52," State-gov"," Masters"," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",70," >50K"
"27879",38," Federal-gov"," Some-college"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",45," >50K"
"23628",32," Private"," Bachelors"," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",40," >50K"
"3205",50," Self-emp-inc"," Bachelors"," Widowed"," Sales"," Unmarried"," White"," Male",65," >50K"
"5008",63," Self-emp-not-inc"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," >50K"
"17958",68," Local-gov"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," >50K"
"11618",37," Self-emp-inc"," Assoc-voc"," Married-civ-spouse"," Sales"," Husband"," White"," Male",60," >50K"
"26944",39," Local-gov"," Masters"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",45," >50K"
"15321",53," Private"," Doctorate"," Divorced"," Exec-managerial"," Not-in-family"," White"," Female",55," >50K"
"666",42," Private"," Assoc-acdm"," Divorced"," Prof-specialty"," Unmarried"," White"," Female",40," >50K"
"8913",57," Private"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," >50K"
"14439",44," Self-emp-not-inc"," HS-grad"," Never-married"," Craft-repair"," Not-in-family"," White"," Male",40," >50K"
"31455",30," Private"," HS-grad"," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",40," >50K"
"29292",60," Private"," Some-college"," Divorced"," Craft-repair"," Own-child"," White"," Male",44," >50K"
"22042",47," Self-emp-not-inc"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," >50K"
"23104",48," Local-gov"," Masters"," Divorced"," Prof-specialty"," Not-in-family"," White"," Female",40," >50K"
"2331",53," Federal-gov"," Some-college"," Married-civ-spouse"," Exec-managerial"," Wife"," Asian-Pac-Islander"," Female",40," >50K"
"8257",50," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",35," >50K"
"6531",40," Private"," HS-grad"," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," >50K"
"8030",29," Private"," Masters"," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",40," >50K"
"11273",40," Private"," Some-college"," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",50," >50K"
"13210",78," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," >50K"
"10658",41," Local-gov"," Prof-school"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",50," >50K"
"14329",43," Self-emp-not-inc"," Bachelors"," Divorced"," Prof-specialty"," Not-in-family"," White"," Male",70," >50K"
"22389",46," Private"," Assoc-acdm"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",44," >50K"
"24570",35," Private"," HS-grad"," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",40," >50K"
"14627",40," Local-gov"," Some-college"," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",40," >50K"
"25695",43," Private"," Some-college"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," >50K"
"7674",27," Private"," Bachelors"," Separated"," Prof-specialty"," Not-in-family"," Asian-Pac-Islander"," Male",40," >50K"
"12305",55," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",40," >50K"
"13094",50," State-gov"," Some-college"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," >50K"
"4265",49," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," >50K"
"24779",45," Self-emp-not-inc"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," >50K"
"22516",50," Private"," Assoc-acdm"," Married-civ-spouse"," Handlers-cleaners"," Husband"," Black"," Male",45," >50K"
"20579",32," Private"," Some-college"," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",84," >50K"
"14492",61," Federal-gov"," Some-college"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," >50K"
"8865",33," Self-emp-not-inc"," Bachelors"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," >50K"
"13284",46," Private"," Some-college"," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," >50K"
"22267",56," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," >50K"
"11617",52," Private"," Some-college"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",45," >50K"
"3411",42," Federal-gov"," Masters"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," >50K"
"4183",67," Private"," HS-grad"," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," >50K"
"26034",67," Self-emp-not-inc"," Doctorate"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",35," >50K"
"13237",57," Private"," HS-grad"," Married-civ-spouse"," Tech-support"," Husband"," Black"," Male",40," >50K"
"9878",58," Private"," Bachelors"," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",40," >50K"
"11800",43," Private"," HS-grad"," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",40," >50K"
"14797",42," Private"," Bachelors"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",48," >50K"
"25968",43," Private"," Bachelors"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",84," >50K"
"3866",46," Private"," HS-grad"," Married-civ-spouse"," Sales"," Wife"," White"," Female",40," >50K"
"14716",33," Private"," Assoc-voc"," Never-married"," Exec-managerial"," Not-in-family"," White"," Male",55," >50K"
"18918",47," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," >50K"
"28791",46," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",37," >50K"
"32235",41," Private"," HS-grad"," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," >50K"
"21428",54," Private"," HS-grad"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," >50K"
"5014",48," Local-gov"," Masters"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," >50K"
"26604",36," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," Husband"," Black"," Male",40," >50K"
"28234",29," Self-emp-not-inc"," HS-grad"," Never-married"," Craft-repair"," Not-in-family"," White"," Male",50," >50K"
"31820",42," Private"," Assoc-voc"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",55," >50K"
"10568",47," Federal-gov"," Bachelors"," Never-married"," Adm-clerical"," Unmarried"," Black"," Male",40," >50K"
"20382",26," Private"," Bachelors"," Married-civ-spouse"," Other-service"," Husband"," White"," Male",45," >50K"
"18899",38," Private"," 12th"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," >50K"
"14792",58," Private"," HS-grad"," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," >50K"
"22281",59," State-gov"," Doctorate"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," >50K"
"17089",33," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",45," >50K"
"29637",30," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male",50," >50K"
"25216",46," Private"," Masters"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",46," >50K"
"18288",40," Private"," Masters"," Never-married"," Sales"," Not-in-family"," White"," Male",50," >50K"
"30204",45," Private"," Some-college"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",50," >50K"
"6955",47," Local-gov"," Masters"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",35," >50K"
"18124",36," Federal-gov"," Masters"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," >50K"
"21059",44," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",60," >50K"
"8723",26," Private"," Bachelors"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",40," >50K"
"1934",25," Private"," HS-grad"," Married-civ-spouse"," Tech-support"," Other-relative"," White"," Female",48," >50K"
"31581",55," Self-emp-not-inc"," Prof-school"," Widowed"," Prof-specialty"," Not-in-family"," White"," Male",55," >50K"
"23280",50," Private"," Masters"," Divorced"," Sales"," Not-in-family"," White"," Female",40," >50K"
"7554",36," Self-emp-not-inc"," Some-college"," Married-civ-spouse"," Sales"," Husband"," White"," Male",20," >50K"
"16988",40," Private"," Bachelors"," Divorced"," Sales"," Not-in-family"," White"," Male",40," >50K"
"29664",61," Private"," Assoc-acdm"," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," >50K"
"26469",48," Private"," Assoc-voc"," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",40," >50K"
"8511",44," Self-emp-not-inc"," Prof-school"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",60," >50K"
"25303",53," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",46," >50K"
"6577",39," Private"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male",50," >50K"
"12712",48," Private"," Some-college"," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," >50K"
"12540",60," Private"," HS-grad"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," >50K"
"18075",34," Federal-gov"," Some-college"," Married-AF-spouse"," Adm-clerical"," Wife"," White"," Female",40," >50K"
"16327",50," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",40," >50K"
"26976",63," Private"," Masters"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",50," >50K"
"10758",39," Private"," Masters"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",50," >50K"
"1820",43," State-gov"," Bachelors"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",50," >50K"
"21570",31," Private"," Masters"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",60," >50K"
"29297",43," Private"," Prof-school"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",60," >50K"
"19586",41," Local-gov"," Some-college"," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",40," >50K"
"15622",41," Private"," HS-grad"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," >50K"
"23846",47," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," >50K"
"31579",36," State-gov"," Bachelors"," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",55," >50K"
"9947",48," Private"," Bachelors"," Divorced"," Other-service"," Unmarried"," White"," Female",56," >50K"
"22801",32," Private"," Assoc-voc"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",45," >50K"
"31535",45," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",50," >50K"
"28257",53," Self-emp-inc"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",45," >50K"
"2604",24," Private"," HS-grad"," Divorced"," Exec-managerial"," Not-in-family"," White"," Female",45," >50K"
"23472",32," Private"," Bachelors"," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",50," >50K"
"21457",42," Private"," Masters"," Divorced"," Tech-support"," Unmarried"," Black"," Female",35," >50K"
"28458",60," Local-gov"," Bachelors"," Widowed"," Prof-specialty"," Unmarried"," White"," Female",60," >50K"
"32298",47," Private"," HS-grad"," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",30," >50K"
"18661",56," Private"," Bachelors"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",44," >50K"
"454",42," Private"," Assoc-acdm"," Married-civ-spouse"," Exec-managerial"," Husband"," Black"," Male",40," >50K"
"740",42," Private"," Bachelors"," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",40," >50K"
"25023",43," Private"," Bachelors"," Never-married"," Sales"," Not-in-family"," White"," Male",60," >50K"
"23460",83," Self-emp-inc"," 10th"," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",50," >50K"
"1217",48," Self-emp-not-inc"," Some-college"," Married-civ-spouse"," Craft-repair"," Husband"," Amer-Indian-Eskimo"," Male",40," >50K"
"2830",36," Private"," Masters"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",60," >50K"
"20643",37," Private"," Assoc-acdm"," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",13," >50K"
"22949",46," Federal-gov"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," >50K"
"28595",26," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male",80," >50K"
"7897",73," Local-gov"," Masters"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",10," >50K"
"15755",47," Private"," HS-grad"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",55," >50K"
"14241",47," Federal-gov"," Some-college"," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",40," >50K"
"848",37," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",45," >50K"
"3112",45," Private"," Doctorate"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",56," >50K"
"7386",25," Private"," Bachelors"," Never-married"," Farming-fishing"," Own-child"," White"," Male",50," >50K"
"26366",47," Private"," Assoc-voc"," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," >50K"
"27597",53," Private"," HS-grad"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",60," >50K"
"175",28," State-gov"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," >50K"
